Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Brown Black,Female,Light Feather,1,Leticia Ribeiro,Gracie Rio de Janeiro,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Light Feather,2,Sofia Amarante,The Avengers,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Light Feather,3,Marcela S.de Oliveira,Alliance,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Light,1,Beatriz de Oliveira Mesquita,Gracie Rio de Janeiro,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Light,2,Michelle Zonato Nicolini,Check Mat Bjj,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Light,3,Ana Claudia Dantas,Nova Uniao,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Light,3,Fabiana Alves Borges,Gracie Barra,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Middle,1,Emily Kwok,Alliance,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Middle,2,Ana Michelle Tavares,Gracie Rio de Janeiro,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,1,Luiza Monteiro da Costa,Check Mat Bjj,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,2,Penny Thomas,Gracie Rio de Janeiro,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,3,Carolyn Sthephenson,Renzo Gracie,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,3,Fernanda Mazzelli,Striker JJ/ Goes,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Heavy,1,Katrina Ann Weilbacher,Paragon,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Open Class,1,Michelle Zonato Nicolini,Check Mat Bjj,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Open Class,2,Beatriz de Oliveira Mesquita,Gracie Rio de Janeiro,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Open Class,3,Penny Thomas,Gracie Rio de Janeiro,2010,World Jiu-Jitsu No-Gi IBJJF Championship
Adult,Brown Black,Female,Open Class,3,Fabiana Alvez Borges,Gracie Barra,2010,World Jiu-Jitsu No-Gi IBJJF Championship
