Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Heavy,2,Fernando Marques,Fernando Boi,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Lucio Rodrigues,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Fabio Leopoldo,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Roger Gracie,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Alexandre Ribeiro,Gracie Humaita,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Fernando Pontes,Brazilian Top Team,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Rodrigo Medeiros,Brasa,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Francisco Fernandes,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Marcio Corleta,Winner,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Guilherme Gazzineli,Gracie Barra Bh,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Arthur Cesar,Pedro Gama Filho,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Ronaldo Souza,Brasa,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Roger Gracie,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Braulio Estima,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Saulo Ribeiro,Gracie Humaita,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,1,Daniele Piermatei,Leao Dourado,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,2,Elidiane Cardoso,Alliance,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,3,Rafhaelly Paes,Breda,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,3,Dc Maxwell,Saulo Ribeiro,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,1,Bianca Andrade,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,2,Leticia Ribeiro,Gracie Humaita,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,3,Laurence Cousin,Behring,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,3,Bruna Gruppi,Behring,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light,1,Alessandra Vieira,Gracie Humaita,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light,2,Kyra Gracie,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light,3,Silvana Abreu,Alliance,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light,3,Hannette Quadros,Pedro Gama Filho,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Middle,1,Poliana Lago,Gracie Barra,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Middle,2,Livia Regina,Osvaldo Alves,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,1,Rosangela Conceição,Behring,2005,World Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,2,Maria Do Carmo,De La Riva,2005,World Jiu-Jitsu IBJJF Championship
