Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Super Heavy,3,Cassio Francis da Silva,Gracie Barra,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Super Heavy,3,Leonardo Pires Nogueira,Alliance,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,1,Michael George Wilson,Peter de Been,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,2,Mario Costa Pereira Netto,Nova Uniao,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Luiz Felipe de Oliveira,Tozi,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Ultra Heavy,3,Bruno Matias Soares,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,1,Leonardo Nogueira,Alliance,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,2,Sergio Moraes,Alliance,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Male,Open Class,3,Nivaldo Oliveira,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Feather,1,Marina Soares Ribeiro Medeiros,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Feather,2,Ana Michelle Tavares Dantas,Gracie Humaita,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Light,1,Michelle Zonato Nicolini,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Light,2,Lauriane Clarice Santos,CM SYSTEM,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Light,3,Hellen Bastos Teixeira,GAME FIGHT BJJ,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Middle,1,Luiza Monteiro Moura Costa,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Middle,2,Tania Mabel Andrade Barreto,Gracie Barra,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Middle,3,Diana de Souza de Menezes,Bon Sai,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Middle,3,Tatiana Silva Cordeiro,Brazilian Fight,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Medium Heavy,1,Silvana Cristina Silva Abreu,Carlson Gracie Team,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Medium Heavy,2,Fernanda Mazzelli Almeida,STRIKER JJ / GOES,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Medium Heavy,3,Leticia S. Tanabe Lalli,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Super Heavy,1,Bianca Andrade Barreto,Gracie Barra,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Ultra Heavy,1,Luzia Camem Fernandes,Gracie Barra,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,1,Luiza Monteiro Moura Costa,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,2,Michelle Zonato Nicolini,Checkmat Bjj,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,3,Fernanda Mazzelli Almeida,STRIKER JJ / GOES,2011,Campeonato Brasileiro de Jiu-Jitsu
Adult,Black,Female,Open Class,3,Barbara Gomes dos Santos,Queiroz Saude,2011,Campeonato Brasileiro de Jiu-Jitsu
