Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Heavy,1,Rodolfo Vieira Srour,GF Team,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Roberto de Alencar,Gracie Barra,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Paulo Tarcisio,Checkmat BJJ,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Rafael Lovato,Ribeiro JJ,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Bernardo Faria,Alliance,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Lucio Rodrigues,Team Lagarto,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Leonardo Nogueira,Alliance,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Eder Lima,Gracie Barra,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Alexandre Trans,Checkmat BJJ,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Thiago Gaia,Nova Uniao,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Thiago Borges,Cia Paulista,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Andre Campos,Gracie Barra,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Rodolfo Vieira Srour,GF Team,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Bernardo Faria,Alliance,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Lucio Rodrigues,Team Lagarto,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Rafael Lovato,Ribeiro JJ,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Light Feather,1,Angelica Ferreira,Atos JJ,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Middle,1,Ida Hansson,Checkmat BJJ,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Middle,2,Monica Fonseca,2 Brothers BFC,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Medium Heavy,1,Michelle Nicolini,Checkmat BJJ,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Medium Heavy,2,Fernanda Almeida,Striker JJ / Goes,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Medium Heavy,3,Shanti Abelha,Checkmat BJJ,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Open Class,1,Michelle Nicolini,Checkmat BJJ,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Open Class,2,Ida Hansson,Checkmat BJJ,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Open Class,3,Fernanda Almeida,Striker JJ / Goes,2012,European Jiu-Jitsu IBJJF Championship
Adult,Black,Female,Open Class,3,Monica Fonseca,2 Brothers BFC,2012,European Jiu-Jitsu IBJJF Championship
