Age,Belt,Gender,Weight Class,Placing,Competitor Name,Academy Name,Year,Tournament
Adult,Black,Male,Medium Heavy,2,Tarsis Carvalho Humphreys,Alliance,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Marcel Louzado,Brasa,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Medium Heavy,3,Joao Oliveira,Gracie Barra,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,1,Eduardo Telles,99 Valente,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,2,Flavio Almeida,Gracie Barra,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Roberto Alencar,Gracie Barra,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Heavy,3,Nick Kline,Renzo Gracie,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,1,Rafael Lovato,Saulo Ribeiro,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,2,Cristiano Lazzarini,Gracie Barra,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Rodrigo Vilas Boas,Gracie Barra Louisiana,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Super Heavy,3,Alexandre Santos,Gracie Barra,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,1,Rodrigo Medeiros,Brasa,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,2,Bruno Rodrigues,Gracie Florianopolis,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,James Foster,No Limit/ Lotus Club,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Ultra Heavy,3,Rodrigo Cavaca,Brasa,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,1,Romulo Barral,Gracie Barra,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,2,Tarsas Humphreys,Alliance,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Rafael Lovato,Saulo Ribeiro,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Black,Male,Open Class,3,Flavio Almeida,Gracie Barra,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light Feather,1,Kanako Inaba,Champion Jj,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,1,Felicia Oh,Machado Jj,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,2,Patrick Lage,Godoi Jj Club,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Feather,3,Sigrun Schoen,Solis Martial Arts,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light,1,Kyra Gracie,Gracie Barra,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Light,2,Sarah Boyd,California Team,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Middle,1,Luciana Dias,Gracie Humaita,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Middle,2,Kris Shaw,Leka Vieira,2007,Pan Jiu-Jitsu IBJJF Championship
Adult,Brown Black,Female,Medium Heavy,1,Penny Thomas,Maui Jiu-Jitsu,2007,Pan Jiu-Jitsu IBJJF Championship
